ENER_NO,COMPLEXCODE,ENER_DT,HEAT_AMOUNT,HEAT_USAGE,WATERHOT_AMOUNT,WATERHOT_USAGE,GAS_AMOUNT,GAS_USAGE,ELEC_AMOUNT,ELEC_USAGE,WATER_AMOUNT,WATER_USAGE
48906,A30550601,201805,7836850,2162,24319840,6268,0,0,39281177,253584,20207490,19142
48907,A30550601,201806,5691800,291,18344340,5697,0,0,40849011,262202,20036140,19159
48908,A30550601,201807,5476680,56,13396820,4819,0,0,44402611,282903,22313390,20562
48909,A30550601,201808,5460140,0,9476120,3932,0,0,62560656,447397,21688120,19977
48910,A30550601,201809,5454450,5,11219320,4714,0,0,44952950,290298,19736220,18999
48911,A30550601,201810,19214400,13258,18191250,5775,0,0,37445631,252013,19834070,18945
48912,A30550601,201811,41132260,31809,20535600,6280,0,0,42304900,269792,20831370,18251
48913,A30550601,201812,78584360,54986,24641340,6807,0,0,42845740,271168,17602190,18470
48914,A30550601,201901,81438510,55478,28524000,7131,0,0,45635260,285165,19412890,18685
48915,A30550601,201902,65684800,43919,26005320,6534,0,0,45605670,284126,17507680,16989
48916,A30550601,201903,44982140,30373,27214200,6978,0,0,37947860,250046,18810720,18620
48917,A30550601,201904,24451020,15306,25209600,6565,0,0,42446191,269048,18654210,18061
48918,A30550601,201905,7450340,1842,24002070,6333,0,0,39114080,253274,20109740,19269
48919,A30550601,201906,5561160,125,19327000,5700,0,0,40188800,259537,20253250,19019
48920,A30550601,201907,5435410,0,17201530,5393,0,0,36305150,262628,21725900,20284
48921,A30550601,201908,5447470,0,14545870,4743,0,0,61707710,392807,21594250,20290
48922,A30550601,201909,6379640,942,16622150,5173,0,0,41220280,291734,20014850,19296
48923,A30550601,201910,12304460,6453,19486720,5632,0,0,38306500,254333,20141500,19082
48924,A30550601,201911,39634945,28598,21842880,5976,0,0,40481570,262640,19162570,18436
48925,A30550601,201912,76063480,50466,24414590,6691,0,0,42006400,268609,19941840,18472
48926,A30550601,202001,78085030,51877,27075000,7125,0,0,45743480,284497,20515490,18852
48927,A30550601,202002,63378440,41326,27928000,6982,0,0,46118850,287297,18296660,18243
48928,A30550601,202003,43167000,28355,30424000,7606,0,0,42426260,274062,21767520,20098
48929,A30550601,202004,26943400,17629,28824000,7206,0,0,44450030,282793,19751550,19412
48930,A30550601,202005,8445660,1996,24787100,6667,0,0,41791120,269627,22131080,20402
48931,A30550601,202006,5465300,0,19875570,5863,0,0,43640010,285116,22259220,20459
48932,A30550601,202007,5519950,0,16065400,6188,0,0,38869100,274285,22803070,22936
48933,A30550601,202008,5459590,0,11721000,4207,0,0,46746300,340580,23811800,19662
48934,A30550601,202009,5758650,269,13170740,5027,0,0,58583830,369249,25394180,20404
48935,A30550601,202010,17525700,10023,18364830,6061,0,0,40224220,261788,17733210,20323
48936,A30550601,202011,34114900,27188,25928000,6501,0,0,43958175,278309,19730690,19548
48937,A30550601,202012,75925710,54113,32164700,7574,0,0,46151500,287700,21779440,20086
48938,A30550601,202101,89058190,59412,33784800,8044,0,0,49741252,320620,21277410,20376
48939,A30550601,202102,59837380,38378,28364000,7091,0,0,47752040,292077,18510600,17972
48940,A30550601,202103,38344830,24986,30084000,7521,0,0,39286976,261997,20763260,19553
48941,A30550601,202104,16462760,9064,28292000,7073,0,0,43156717,280104,20460460,19197
48942,A30550601,202105,8437590,3244,27885000,6979,0,0,40488888,267978,21930360,20083
48943,A30550601,202106,5757990,248,20455100,6106,0,0,43338359,281299,20287910,19969
48944,A30550601,202107,5570760,0,15300320,5314,0,0,42569136,307092,23277850,21436
48945,A30550601,202108,5529720,0,14826880,4900,0,0,71955921,424340,25023600,21176
48946,A30550601,202109,5533640,0,13436640,5208,0,0,41678818,310650,22623720,20305
48947,A30550601,202110,19148380,9585,13773350,5861,0,0,42523567,271400,20042530,20341
48948,A30550601,202111,45167190,30465,15958850,6791,0,0,45150801,280768,18833390,20237
48949,A30550601,202112,78106900,48117,25672000,6418,0,0,44258521,282692,20731950,18196
48950,A30550601,202201,90798900,55962,27812000,6953,0,0,49090251,301135,20689190,19425
48951,A30550601,202202,79594910,47332,25272000,6318,0,0,48656928,300463,18007660,17349
48952,A30550601,202203,49572100,29331,26880000,6720,0,0,40851057,265667,20347980,19192
48953,A30550601,202204,21778370,9275,25687200,6116,0,0,46137929,280957,19574670,18590
48954,A30550601,202205,9708470,2008,26190000,5820,0,0,42560849,256562,20386720,19074
48955,A30550601,202206,5995580,99,21096600,5023,0,0,43920495,262015,19639880,18658
48956,A30550601,202207,5869030,0,17568000,4392,0,0,61392605,351138,21560450,19930
48957,A30550601,202208,5722480,0,16126500,4135,0,0,68504214,394974,21613560,19588
48958,A30550601,202209,5637700,0,14864800,4372,0,0,47595850,299396,19611060,18758
48959,A30550601,202210,18462370,8999,22891500,5087,0,0,46243838,260924,19943370,19000
48960,A30550601,202211,44074920,21232,24403500,5423,0,0,50314977,269930,18876430,18253
48961,A30550601,202212,120999260,59055,30953300,6317,0,0,50898380,274751,19276770,18403
48962,A30550601,202301,113942630,54307,33231800,6782,0,0,58156098,294154,19562320,18593
48963,A30550601,202302,80714090,37287,29790000,5994,0,0,59467641,287149,17662290,16950
48964,A30550601,202303,44084060,17482,30981610,6393,0,0,48753830,248083,18974360,18610
48965,A30550601,202304,23518710,7306,29600000,5920,0,0,54107126,266408,18448430,18116
48966,A30550601,202305,9071370,1400,30273700,5607,0,0,50976009,256712,19211540,18566
48967,A30550601,202306,6204460,0,24244000,4850,0,0,54402545,262198,21157370,18440
48968,A30550601,202307,6012050,0,22500500,4091,0,0,61397947,314647,22888770,19437
48969,A30550601,202308,6012050,0,18044140,3391,0,0,89667309,417228,22212270,19233
48970,A30550601,202309,6256380,110,19869700,3749,0,0,69326718,345856,21529170,18574
48971,A30550601,202310,16839410,5166,26734400,4774,0,0,55152840,263776,21454370,18781
48972,A30550601,202311,62582820,26924,29069600,5218,0,0,56773778,268247,20678870,17973
48973,A30550601,202312,115099890,47683,33023200,5934,0,0,57451062,272590,21244270,17974
48974,A30550602,201401,68495210,42029,21280000,5320,0,0,37525330,212401,11261740,13327
48975,A30550602,201402,53963270,33079,19948000,4987,0,0,38652200,213796,11453940,12331
48976,A30550602,201403,37579530,22998,21260000,5315,0,0,28208590,187928,10750700,13621
48977,A30550602,201404,13664140,8002,20196000,5049,0,0,30200360,199536,11338670,13456
48978,A30550602,201405,5191780,2261,19104000,4776,0,0,28087800,188581,11085330,14051
48979,A30550602,201406,2941580,220,14259000,4074,0,0,29384950,193462,12204730,14109
48980,A30550602,201407,2701930,0,10906060,3545,0,0,29602560,198905,12045160,15036
48981,A30550602,201408,2701930,0,11381300,3251,0,0,36777230,226839,12160140,14523
48982,A30550602,201409,3085240,403,9992360,3556,0,0,29626250,200034,12076900,13850
48983,A30550602,201410,11133650,7600,14532000,4152,0,0,27236320,182300,11210510,13929
48984,A30550602,201411,32625150,24943,17461000,4595,0,0,30657440,198984,11532490,13324
48985,A30550602,201412,72547110,43308,20568000,5142,0,0,32449918,203226,10834980,13368
48986,A30550602,201501,70057070,40013,21220000,5305,0,0,39229130,212206,11243630,13261
48987,A30550602,201502,55236020,31054,20727000,4935,0,0,37152997,210428,11261170,12196
48988,A30550602,201503,39568690,22723,23049600,5488,0,0,28446866,189073,10421110,13782
48989,A30550602,201504,18287580,11223,20396000,5099,0,0,30764375,201844,10975310,13228
48990,A30550602,201505,3741150,840,19823500,4835,0,0,28205069,189855,11231870,14276
48991,A30550602,201506,2791130,81,15211000,4346,0,0,29285090,193912,11820410,14607
48992,A30550602,201507,2701930,0,12148720,3823,0,0,28380493,194388,11622230,14826
48993,A30550602,201508,2701930,0,9386890,3156,0,0,38048446,250388,12177500,14672
48994,A30550602,201509,2825030,145,10615300,3515,0,0,29130326,197336,11496850,13584
48995,A30550602,201510,7647200,4485,14857200,4127,0,0,26759209,178749,10699710,13492
48996,A30550602,201511,29370710,17423,15732000,4370,0,0,29812343,193748,10627850,12830
48997,A30550602,201512,56292950,30091,19696000,4924,0,0,30820374,198595,10246840,13029
48998,A30550602,201601,70147840,35304,20600000,5150,0,0,35528598,207234,10425040,13124
48999,A30550602,201602,54835750,28618,20108000,5027,0,0,39887024,212012,11604570,12589
49000,A30550602,201603,32040390,21299,21180000,5295,0,0,29995587,194089,10761670,13418
49001,A30550602,201604,8085450,5718,19448000,4862,0,0,30184791,196678,12014830,13252
49002,A30550602,201605,3128600,884,16527600,4591,0,0,27645625,183911,11648830,14092
49003,A30550602,201606,2701930,0,12644580,3946,0,0,28216175,187474,12358670,13881
49004,A30550602,201607,2701930,0,9234700,3549,0,0,30571570,202748,12284100,14992
49005,A30550602,201608,2701930,0,6831880,2782,0,0,49786020,271564,12955120,15107
49006,A30550602,201609,2701930,0,8158880,3305,0,0,16749240,227239,12731440,14062
49007,A30550602,201610,7535390,5569,10970100,4063,0,0,27341280,184389,11353350,14195
49008,A30550602,201611,29290120,20440,13581000,4527,0,0,31106240,200221,12135450,13392
49009,A30550602,201612,44364450,28355,17335500,4953,0,0,30676369,201520,11243160,13489
49010,A30550602,201701,54061300,31456,19384300,5239,0,0,32695714,211270,11088570,13482
49011,A30550602,201702,44671340,25745,17989400,4862,0,0,33992120,208247,12517800,12187
49012,A30550602,201703,31077100,18636,19931000,5245,0,0,24088129,182760,11217640,13483
49013,A30550602,201704,9563440,5931,19396000,4849,0,0,28338009,195871,14073010,13385
49014,A30550602,201705,243650,512,16758000,4655,0,0,25537649,183762,15211580,14170
49015,A30550602,201706,2701930,0,13303440,4024,0,0,25164610,182665,13127020,13525
49016,A30550602,201707,2701930,0,10086610,3477,0,0,29714100,209376,13758570,14753
49017,A30550602,201708,2701930,0,9156410,3289,0,0,38671900,264524,13341240,14660
49018,A30550602,201709,2842560,162,9180480,3504,0,0,27636790,199906,12513820,13586
49019,A30550602,201710,6934380,4679,13302300,4031,0,0,24778120,178301,13013550,14082
49020,A30550602,201711,28549970,20319,15236100,4617,0,0,27856552,194258,12697830,13348
49021,A30550602,201712,51454870,33151,17741500,5069,0,0,30043534,199133,11705830,13240
49022,A30550602,201801,57430440,36579,19883800,5374,0,0,33438718,211510,12438650,13344
49023,A30550602,201802,47514600,30885,18562900,5017,0,0,35047766,212143,11726530,12151
49024,A30550602,201803,26053740,21791,18683000,5338,0,0,26110260,186825,12898790,13528
49025,A30550602,201804,9769040,6643,18241000,4930,0,0,28657130,198670,12698490,13235
49026,A30550602,201805,3355450,1212,16952400,4709,0,0,25626990,186217,13565460,13981
49027,A30550602,201806,2701930,0,12826820,4107,0,0,26281600,189494,13531630,13925
49028,A30550602,201807,2701930,0,9717500,3500,0,0,29286580,204273,14649680,15170
49029,A30550602,201808,2701930,0,6958050,2922,0,0,37791660,344635,14360660,14872
49030,A30550602,201809,2701930,0,8346120,3459,0,0,31139770,228449,13577510,13961
49031,A30550602,201810,10524100,8282,13680000,4275,0,0,35757153,290588,13310150,14066
49032,A30550602,201811,24803290,19927,14454400,4517,0,0,28004752,199188,12857580,13219
49033,A30550602,201812,48367660,36540,17119000,5035,0,0,32922922,214920,12950710,13359
49034,A30550602,201901,51509760,37169,18896400,5249,0,0,33319706,215797,12932100,13278
49035,A30550602,201902,41620960,28915,17215200,4782,0,0,27750324,192717,11854490,12096
49036,A30550602,201903,27129820,18983,18576000,5160,0,0,29395128,205880,13388190,13451
49037,A30550602,201904,13216990,8977,17744400,4929,0,0,26578380,193397,12368570,13142
49038,A30550602,201905,3328300,1087,16012500,4575,0,0,26106410,189786,12393940,13585
49039,A30550602,201906,2701930,0,12963550,4299,0,0,24977210,187312,14363490,13593
49040,A30550602,201907,2701930,0,11693640,4083,0,0,27505820,236339,14381150,14612
49041,A30550602,201908,2701930,0,9853200,3524,0,0,34425890,285342,13950280,14650
49042,A30550602,201909,2701930,0,10595080,3749,0,0,27210370,200211,13679870,13868
49043,A30550602,201910,6603530,4230,13491200,4352,0,0,27493102,197433,13442490,13861
49044,A30550602,201911,24179540,18454,14975400,4538,0,0,28005655,198201,12715530,13201
49045,A30550602,201912,45710260,33108,17460450,5061,0,0,31590785,209952,13292490,13238
49046,A30550602,202001,47905220,33260,18717200,5128,0,0,32063212,213714,13063460,13241
49047,A30550602,202002,40166210,26589,18666960,5018,0,0,29581520,201577,12474400,12675
49048,A30550602,202003,26574240,17606,20023520,5456,0,0,31363656,216526,13765410,14065
49049,A30550602,202004,15992020,9880,19218580,5309,0,0,28763890,206063,13224420,13885
49050,A30550602,202005,3429790,887,17499600,4861,0,0,28786230,203098,14279950,14491
49051,A30550602,202006,2701930,0,12930860,4348,0,0,29299650,214262,14345060,14791
49052,A30550602,202007,2701930,0,10643540,4217,0,0,25055180,223299,14429040,14629
49053,A30550602,202008,2701930,0,7292670,3506,0,0,39786580,311017,15162530,15280
49054,A30550602,202009,2701930,0,8291790,3682,0,0,27687350,208574,13882540,14348
49055,A30550602,202010,11234940,5651,12767700,3869,0,0,28635646,198585,13576740,14086
49056,A30550602,202011,25493870,15094,14669280,4008,0,0,28058652,199890,13405020,13362
49057,A30550602,202012,52097530,27442,18037330,4718,0,0,31219225,213393,13373710,13756
49058,A30550602,202101,58632560,29369,20032920,5014,0,0,32970680,219381,13268750,13637
49059,A30550602,202102,40210260,20474,17483950,4540,0,0,26122350,187403,12301450,12221
49060,A30550602,202103,25908310,13337,17673070,4668,0,0,28286403,204057,13742210,13348
49061,A30550602,202104,11707310,4666,16264640,4384,0,0,25357691,190878,13247060,13187
49062,A30550602,202105,5669830,1522,17186420,4492,0,0,26591646,203675,14088790,14347
49063,A30550602,202106,2701930,0,14071750,3655,0,0,26467354,190474,13974210,13508
49064,A30550602,202107,2701930,0,10927270,3260,0,0,35544910,297430,16001850,14963
49065,A30550602,202108,2701930,0,8744370,2971,0,0,30750810,274520,14239130,14889
49066,A30550602,202109,2701930,0,9297960,3137,0,0,26839095,198644,14207750,13974
49067,A30550602,202110,10301830,5170,11465600,3583,0,0,27858338,200955,13982740,14081
49068,A30550602,202111,24800930,14350,14765980,4079,0,0,27587479,197474,13396950,13386
49069,A30550602,202112,49497770,25712,17591090,4499,0,0,32596824,212076,13364780,13478
49070,A30550602,202201,58847140,29334,19331550,4845,0,0,33847124,214266,13792750,13524
49071,A30550602,202202,51321450,26209,17061200,4420,0,0,28783504,192529,11888730,11949
49072,A30550602,202203,31189690,16957,17538750,4677,0,0,30670014,207885,13250530,13120
49073,A30550602,202204,11376160,5213,17073100,4565,0,0,27781940,189467,12804050,12858
49074,A30550602,202205,4224030,982,16231600,4340,0,0,27268800,187764,13492960,13309
49075,A30550602,202206,2701930,0,13005960,3894,0,0,31325810,205325,13671310,13321
49076,A30550602,202207,2701930,0,10811280,3368,0,0,38243638,287318,14403790,14329
49077,A30550602,202208,2701930,0,9925740,3342,0,0,37184450,289463,14648180,14624
49078,A30550602,202209,2701930,0,9492210,3477,0,0,29370230,202119,13636790,13868
49079,A30550602,202210,14067970,5799,12840120,3963,0,0,32488298,200134,13826940,13651
49080,A30550602,202211,28418410,11584,15674340,4318,0,0,32996658,198158,13215650,13696
49081,A30550602,202212,76282960,30467,19375440,4856,0,0,38823678,213445,13500440,13147
49082,A30550602,202301,70634730,28721,22432500,4985,0,0,41235663,215087,14247110,13055
49083,A30550602,202302,49766570,19754,20557650,4421,0,0,33359030,185174,9736630,11496
49084,A30550602,202303,23842980,8715,22451220,4554,0,0,33721018,195531,12202090,12521
49085,A30550602,202304,10565850,3282,21542400,4352,0,0,30600180,183092,13245400,12301
49086,A30550602,202305,4507870,762,19576700,4070,0,0,31494930,189428,12227830,13041
49087,A30550602,202306,2701930,0,15263880,3398,0,0,32655150,193087,15425800,12552
49088,A30550602,202307,2701930,0,13941060,2970,0,0,44526830,266944,13733500,13134
49089,A30550602,202308,2701930,0,10702440,2466,0,0,52758277,315036,17255120,13587
49090,A30550602,202309,2701930,0,12221470,2580,0,0,38682780,206623,13778280,12872
49091,A30550602,202310,8062900,2153,17275180,3497,0,0,33918204,191809,12829910,13315
49092,A30550602,202311,36384870,11303,21771820,3793,0,0,35518421,188860,13558210,12168
49093,A30550602,202312,66765750,19834,26887800,4372,0,0,40890350,202480,14491810,12290
49094,A30550901,201401,49411290,431,12128480,2548,0,0,29224580,116170,5748650,6643
49095,A30550901,201402,38593050,327,11219320,2357,0,0,29752900,114659,5445820,6342
49096,A30550901,201403,26930470,207,12409320,2607,0,0,24232210,103126,5393570,6283
49097,A30550901,201404,10903610,57,11224080,2358,0,0,24817410,110975,5715710,6586
49098,A30550901,201405,6527910,14,10057880,2113,0,0,22855570,105826,5662350,6541
49099,A30550901,201406,2380890,0,8316000,2079,0,0,24814525,111367,5925850,7179
49100,A30550901,201407,2555750,0,6016000,1504,0,0,26303661,111719,5936830,6976
49101,A30550901,201408,2348250,0,6928000,1732,0,0,33340707,129204,5838010,7477
49102,A30550901,201409,3278490,1,6792000,1698,0,0,27363214,116332,5746410,7125
49103,A30550901,201410,8649010,44,8032000,2008,0,0,23315509,107704,5662410,6889
49104,A30550901,201411,24628580,199,9124000,2281,0,0,25011881,110171,5616210,6867
49105,A30550901,201412,53906520,483,9832000,2458,0,0,26203272,110565,5365890,6620
49106,A30550901,201501,53132800,449,9076000,2269,0,0,28702576,114848,5568330,6621
49107,A30550901,201502,43309060,349,8744000,2186,0,0,27809596,114813,5383770,6281
49108,A30550901,201503,33836350,236,9628000,2407,0,0,22050953,99914,4976130,6306
49109,A30550901,201504,18529630,96,9376000,2344,0,0,23602316,107647,5568330,6947
49110,A30550901,201505,7035920,7,8432000,2108,0,0,21889023,102976,5450730,6595
49111,A30550901,201506,3977280,1,7788000,1947,0,0,23697805,107403,6071030,6970
49112,A30550901,201507,2440920,0,6708000,1677,0,0,25227493,109966,5629650,6951
49113,A30550901,201508,3930100,0,5124000,1281,0,0,35203726,137722,5870950,7022
49114,A30550901,201509,5248480,2,5896000,1474,0,0,28143964,121817,5688450,6953
49115,A30550901,201510,10285710,35,6908000,1727,0,0,20497171,102533,5611670,6661
49116,A30550901,201511,24450260,175,7744000,1936,0,0,23266269,106983,5256350,6646
49117,A30550901,201512,43502040,368,8912000,2228,0,0,25691118,109928,5418470,6557
49118,A30550901,201601,52841400,500,9300000,2325,0,0,26927335,111860,5221910,6572
49119,A30550901,201602,43660570,370,8083280,2009,0,0,27568185,111139,5821920,5933
49120,A30550901,201603,26818660,230,10120000,2530,0,0,23394690,103517,5659290,6746
49121,A30550901,201604,8673000,47,8916000,2229,0,0,23395313,107287,5814990,6632
49122,A30550901,201605,3687340,6,8116000,2029,0,0,21779490,103554,5866320,6554
49123,A30550901,201606,1692820,0,6660000,1665,0,0,23063938,107364,6364550,6848
49124,A30550901,201607,840310,0,5916000,1479,0,0,26294422,114378,6187350,6900
49125,A30550901,201608,951450,0,4924000,1231,0,0,43684679,149108,6192570,7162
49126,A30550901,201609,1599380,1,6104000,1526,0,0,28537217,147711,6625670,7140
49127,A30550901,201610,5410950,39,7344000,1836,0,0,18683683,104904,6073380,6833
49128,A30550901,201611,22445470,227,8140000,2035,0,0,23464996,107620,5987250,6839
49129,A30550901,201612,36036210,381,8860000,2215,0,0,24536206,107069,5940270,6707
49130,A30550901,201701,43289780,461,9100000,2275,0,0,23137032,111514,6028140,6808
49131,A30550901,201702,35241110,361,8468000,2117,0,0,23319914,110369,6542360,6480
49132,A30550901,201703,25299920,226,9536000,2384,0,0,19496680,97945,6015110,6331
49133,A30550901,201704,8930570,58,9688000,2422,0,0,20630467,106076,8968660,8348
49134,A30550901,201705,1327078,3,9100000,2275,0,0,17211709,100928,6764660,6936
49135,A30550901,201706,1587040,0,7864000,1966,0,0,20688596,108128,6639260,6775
49136,A30550901,201707,1122180,0,6848000,1712,0,0,22652244,111533,7181130,7168
49137,A30550901,201708,1602530,0,5796000,1449,0,0,35411826,155889,7310850,6851
49138,A30550901,201709,780320,0,7064000,1766,0,0,24909708,123121,6551860,6810
49139,A30550901,201710,5182140,37,7852000,1963,0,0,18636850,101933,6604110,6693
49140,A30550901,201711,22863170,243,8400000,2100,0,0,20368328,106083,6601070,6490
49141,A30550901,201712,40686550,465,9180000,2295,0,0,21945433,105689,6793380,6858
49142,A30550901,201801,44398740,530,12085000,2417,0,0,23405116,110943,6695310,6733
49143,A30550901,201802,37144820,419,10950000,2190,0,0,23439518,111943,6103410,5971
49144,A30550901,201803,19808310,201,12125000,2425,0,0,19707747,99817,7024410,6750
49145,A30550901,201804,8542480,69,11480000,2296,0,0,20622872,107317,6918410,6575
49146,A30550901,201805,3479800,11,11060000,2204,0,0,19351357,102766,7213240,6897
49147,A30550901,201806,2367540,0,8429850,1965,0,0,21507473,108214,7202810,7013
49148,A30550901,201807,2344750,0,6033840,1622,0,0,21420962,112558,7912050,7368
49149,A30550901,201808,2351160,0,4636400,1340,0,0,40460087,186914,7631930,7208
49150,A30550901,201809,2352670,0,5255900,1555,0,0,19712557,150413,6996410,6613
49151,A30550901,201810,7885150,74,9549540,2002,0,0,17116570,101937,7083410,6980
49152,A30550901,201811,18114300,213,11050000,2210,0,0,13056560,81309,7015410,6708
49153,A30550901,201812,37369310,449,11730000,2346,0,0,20714839,105512,7022410,6806
49154,A30550901,201901,40531670,473,12390000,2478,0,0,22985402,111277,7074410,6827
49155,A30550901,201902,32316220,361,10865000,2173,0,0,23215979,111573,6350410,6009
49156,A30550901,201903,21906950,227,12085000,2417,0,0,17110444,98103,7043410,6777
49157,A30550901,201904,11727470,107,11345000,2269,0,0,21373920,107615,6616410,6476
49158,A30550901,201905,3267140,12,10478500,2206,0,0,17521003,101762,7347340,6824
49159,A30550901,201906,2349640,0,6861200,2018,0,0,18083016,104700,7012410,6740
49160,A30550901,201907,2354240,0,5839840,1808,0,0,17114181,105303,7403960,7026
49161,A30550901,201908,2350390,0,5168100,1610,0,0,17348230,132834,7783910,7101
49162,A30550901,201909,2351050,0,5613300,1701,0,0,30761203,161220,6783410,6707
49163,A30550901,201910,5578300,39,9016000,1960,0,0,18512951,108911,7488890,6904
49164,A30550901,201911,18621680,208,10785000,2160,0,0,20956926,106741,6859410,6805
49165,A30550901,201912,36539030,407,10240000,2048,0,0,20953589,104727,6913410,6487
49166,A30550901,202001,36970680,416,11895000,2379,0,0,23300029,111169,7031410,6743
49167,A30550901,202002,30856290,342,12130000,2426,0,0,23566004,111982,6973410,6759
49168,A30550901,202003,20741720,213,13390000,2678,0,0,21850072,107999,7670670,7411
49169,A30550901,202004,12416430,119,12625000,2525,0,0,23506982,115241,7421840,7134
49170,A30550901,202005,3115420,9,10784400,2451,0,0,21447967,108958,7949300,7553
49171,A30550901,202006,2362150,0,6582280,2083,0,0,22889839,113188,8016350,7533
49172,A30550901,202007,2358460,0,5198760,2063,0,0,22646311,119795,7839040,7470
49173,A30550901,202008,2349050,0,3724380,1881,0,0,18483602,124890,7980590,7575
49174,A30550901,202009,2426160,0,5399460,1818,0,0,35725411,181111,7573820,7322
49175,A30550901,202010,7563350,69,9827980,2039,0,0,22825980,114288,7798810,7379
49176,A30550901,202011,17457350,211,11920000,2384,0,0,22658585,109610,7293700,7343
49177,A30550901,202012,41129420,470,10252000,2563,0,0,22739147,109324,8025290,7476
49178,A30550901,202101,47804070,527,10168000,2542,0,0,25462527,120892,7198340,6883
49179,A30550901,202102,30992430,323,9608000,2402,0,0,27837343,121038,6530410,6434
49180,A30550901,202103,20339870,185,10224000,2556,0,0,23292092,103951,7220690,7091
49181,A30550901,202104,9369330,60,9632000,2408,0,0,23565282,111826,7091410,6917
49182,A30550901,202105,5034810,18,9360000,2340,0,0,20983741,107655,7277110,7131
49183,A30550901,202106,1284120,0,8020000,2005,0,0,22443888,112401,7381410,7139
49184,A30550901,202107,1069190,0,6788000,1697,0,0,21816232,115675,7852250,7583
49185,A30550901,202108,720800,0,6284000,1571,0,0,35290704,181263,8002740,7519
49186,A30550901,202109,1344030,0,6892000,1723,0,0,28588697,156295,7257740,7119
49187,A30550901,202110,6684660,46,7968000,1992,0,0,22209297,111999,7630240,7219
49188,A30550901,202111,19550280,192,8580000,2145,0,0,22432375,112013,6930210,6889
49189,A30550901,202112,38571080,426,9744000,2436,0,0,22127577,109719,7296480,7013
49190,A30550901,202201,46078000,502,10096000,2524,0,0,25075577,116236,7076210,7010
49191,A30550901,202202,39908250,423,9344000,2336,0,0,25408873,116668,6583210,6419
49192,A30550901,202203,24376350,226,10068000,2517,0,0,21120252,104676,7092210,7000
49193,A30550901,202204,10588760,62,9312000,2328,0,0,22103537,112326,7144500,6773
49194,A30550901,202205,5122870,10,8684000,2171,0,0,22706385,102673,6846210,7010
49195,A30550901,202206,2096850,0,7180000,1795,0,0,19523301,102404,7135560,6862
49196,A30550901,202207,2012410,0,5900000,1475,0,0,24742833,117606,7365020,7198
49197,A30550901,202208,1837420,0,5832000,1458,0,0,33932704,165090,7682390,7224
49198,A30550901,202209,1608230,0,6212000,1553,0,0,32756119,159872,6903210,6781
49199,A30550901,202210,10956390,51,7408000,1852,0,0,20617157,107320,6978210,6865
49200,A30550901,202211,22348440,155,8160000,2040,0,0,24288600,104149,6891210,6619
49201,A30550901,202212,60437380,512,9748000,2437,0,0,24140140,104051,6906210,6733
49202,A30550901,202301,57542600,468,10368000,2592,0,0,28526062,113821,6932210,6845
49203,A30550901,202302,42454800,309,9288000,2322,0,0,30726545,114080,6298210,6117
49204,A30550901,202303,23676280,130,9876000,2469,0,0,23338509,99195,6912210,6754
49205,A30550901,202304,13174220,46,8972000,2243,0,0,26771742,104654,6770210,6540
49206,A30550901,202305,7563680,7,8344000,2086,0,0,23347109,100868,7196650,6871
49207,A30550901,202306,3803450,0,7020000,1755,0,0,24791642,104305,7517610,6733
49208,A30550901,202307,4392790,0,5968000,1492,0,0,27798932,111229,8043410,7114
49209,A30550901,202308,4389080,0,4964000,1241,0,0,39028728,157184,7764010,6931
49210,A30550901,202309,4652920,0,5376000,1344,0,0,45896820,180027,7607810,6708
49211,A30550901,202310,12094460,28,7176000,1794,0,0,30257447,116135,7715610,6853
49212,A30550901,202311,33729690,197,8288000,2072,0,0,27515095,103683,7586910,6727
49213,A30550901,202312,60379110,382,9508000,2377,0,0,28515127,105393,7630910,6764
49214,A30550902,201401,50318010,373,16727320,2894,0,0,34421189,139352,7859710,8664
49215,A30550902,201402,54903480,298,0,2721,0,0,27518640,136877,7582770,7765
49216,A30550902,201403,42844120,180,0,2935,0,0,28733675,132059,6777370,8795
49217,A30550902,201404,24089120,85,0,2696,0,0,26996140,130161,8264750,8497
49218,A30550902,201405,17229080,7,0,2414,0,0,29870500,125425,7509570,9096
49219,A30550902,201406,11643060,1,0,2111,0,0,-941830,128598,8211070,9347
49220,A30550902,201407,9153980,0,0,1749,0,0,31995490,134155,8811310,9602
49221,A30550902,201408,7848610,0,0,1667,0,0,38249957,152653,8193990,9438
49222,A30550902,201409,10124620,1,0,1793,0,0,33496930,141157,7859710,8947
49223,A30550902,201410,17082390,35,0,2154,0,0,27315930,128796,8414810,8956
49224,A30550902,201411,34331210,165,0,2490,0,0,29318870,132660,7585850,8755
49225,A30550902,201412,65548350,415,0,2905,0,0,31270730,133541,6888250,8573
49226,A30550902,201501,64970410,381,0,3031,0,0,33438560,137055,8161050,8732
49227,A30550902,201502,54463370,298,0,2721,0,0,33095080,136877,6564850,7765
49228,A30550902,201503,45221440,198,0,2994,0,0,26388820,120013,7647430,8741
49229,A30550902,201504,29881500,85,0,2696,0,0,28363520,130161,7960970,8497
49230,A30550902,201505,16794030,7,0,2414,0,0,26517670,125425,7898750,9096
49231,A30550902,201506,12795310,1,0,2111,0,0,28192320,128598,8174470,9347
49232,A30550902,201507,9635780,0,0,2053,0,0,30309520,130859,8849130,9607
49233,A30550902,201508,8106450,0,0,1831,0,0,40286040,162256,9930050,9622
